Case_Type,Case_Num,State_Case_Num,Rec_Local_Office,Rec_State_Office,Rec_Regional_Office,Last_Sig_Event,Last_Event_Date,Region_ID,Work_State,Occ_Code,Occ_Title,Num_Aliens,Salary,Unit_of_Pay,Prevail_Wage,Unit_of_Pay_Prev,Emp_Name,Emp_City,Emp_State,Contact_Last,Contact_First,Att_Firm_Name,Att_Last,Att_First,Att_City,Att_State
"TEMP","08222177",,"07/20/99 00:00:00","07/20/99 00:00:00","09/22/99 00:00:00","Certified, Temporary","10/04/99 00:00:00",8,"CO","913.663-018","Driver",15,1.0750000000000000e+01,"H",1.0600000000000000e+01,"H","Town of Vail","Vail","CO","Power","John",,,,,
"TEMP","08222167",,"06/17/99 00:00:00","06/17/99 00:00:00","09/09/99 00:00:00","Certified, Temporary","10/04/99 00:00:00",8,"CO","359.477-018","Host/Hostess",35,9.0000000000000000e+00,"H",8.9600000000000009e+00,"H","Aspen Skiing Company","Aspen","CO","Thomas","Jay",,,,,
"TEMP","08222218",,"08/17/99 00:00:00","08/17/99 00:00:00","09/27/99 00:00:00","Certified, Temporary","10/04/99 00:00:00",8,"CO","381.687-014","Cleaner, Commercial Or Institutional",4,8.0000000000000000e+00,"H",7.0700000000000003e+00,"H","The Resort Company","Beaver Creek","CO","Porter","Maria",,,,,
"TEMP","08222179",,"08/11/99 00:00:00","09/20/99 00:00:00","09/24/99 00:00:00","Certified, Temporary","10/04/99 00:00:00",8,"MT","321.137-010","Housekeeper",8,5.9500000000000002e+00,"H",5.9500000000000002e+00,"H","Comfort Inn","West Yellowstone","MT","White","Debbie",,,,,
"TEMP","08222220",,"08/17/99 00:00:00","08/17/99 00:00:00","09/27/99 00:00:00","Certified, Temporary","10/04/99 00:00:00",8,"CO","318.687-010","Kitchen Helper",2,8.3100000000000005e+00,"H",8.3100000000000005e+00,"H","The Resort Company","Beaver Creek","CO","Porter","Maria",,,,,
"TEMP","08222221",,"06/21/99 00:00:00","06/21/99 00:00:00","09/29/99 00:00:00","Certified, Temporary","10/04/99 00:00:00",8,"CO","210.382-014","Bookkeeper",3,6.0000000000000000e+02,"W",1.4850000000000000e+01,"H","Crystal Holidays, Inc.","Sarasota","FL","Morgan","Hugh",,,,,
"TEMP","08222222",,"06/21/99 00:00:00","06/21/99 00:00:00","09/29/99 00:00:00","Certified, Temporary","10/04/99 00:00:00",8,"CO","187.117-038","Manager, Hotel Or Motel",2,7.6500000000000000e+02,"W",7.6160000000000002e+02,"W","Crystal Holidays, Inc.","Sarasota","FL","Morgan","Hugh",,,,,
"TEMP","08222223",,"06/21/99 00:00:00","06/21/99 00:00:00","09/29/99 00:00:00","Certified, Temporary","10/04/99 00:00:00",8,"CO","238.367-038","Hotel Clerk",3,5.5000000000000000e+02,"W",9.9299999999999997e+00,"H","Crystal Holidays, Inc.","Sarasota","FL","Morgan","Hugh",,,,,
"TEMP","08222224",,"06/21/99 00:00:00","06/21/99 00:00:00","09/29/99 00:00:00","Certified, Temporary","10/04/99 00:00:00",8,"CO","313.131-014","Chef",4,6.7500000000000000e+02,"W",1.6800000000000001e+01,"H","Crystal Holidays, Inc.","Sarasota","FL","Morgan","Hugh",,,,,
"TEMP","08222225",,"06/21/99 00:00:00","06/21/99 00:00:00","09/29/99 00:00:00","Certified, Temporary","10/04/99 00:00:00",8,"CO","319.137-030","Kitchen Supervisor",27,6.7500000000000000e+02,"W",1.6800000000000001e+01,"H","Crystal Holidays, Inc.","Sarasota","FL","Morgan","Hugh",,,,,
"TEMP","08222226",,"06/21/99 00:00:00","06/21/99 00:00:00","09/29/99 00:00:00","Certified, Temporary","10/04/99 00:00:00",8,"CO","165.167-014","Public Relations Representative",8,6.6500000000000000e+02,"W",1.6609999999999999e+01,"H","Crystal Holidays, Inc.","Sarasota","FL","Morgan","Hugh",,,,,
"TEMP","09455255","35860","08/09/99 00:00:00","08/09/99 00:00:00","09/08/99 00:00:00","Denied, Temporary","10/04/99 00:00:00",9,"CA","142.061-050","Set Designer",1,5.7500000000000000e+02,"W",4.6480000000000001e+02,"W","WAX MUSEUM AT FISHERMAN'S WHARF","SAN FRANCISCO","CA","FONG","RONALD",,,,,
"TEMP","08222217",,"08/17/99 00:00:00","08/17/99 00:00:00","09/27/99 00:00:00","Certified, Temporary","10/04/99 00:00:00",8,"CO","323.687-014","Cleaner, Housekeeping",10,8.3100000000000005e+00,"H",8.3100000000000005e+00,"H","The Resort Company","Beaver Creek","CO","Porter","Maria",,,,,
"TEMP","08222036",,"08/05/99 00:00:00","08/05/99 00:00:00","09/14/99 00:00:00","Certified, Temporary","10/04/99 00:00:00",8,"CO","323.687-014","Cleaner, Housekeeping",36,8.7500000000000000e+00,"H",7.7000000000000002e+00,"H","East West Resorts","Avon","CO","Anderson","Lauren",,,,,
"TEMP","08222166",,"06/17/99 00:00:00","06/17/99 00:00:00","09/09/99 00:00:00","Certified, Temporary","10/04/99 00:00:00",8,"CO","352.667-010","Host/Hostess",15,8.7500000000000000e+00,"H",6.9199999999999999e+00,"H","Aspen Skiing Company","Aspen","CO","Thomas","Jay",,,,,
"TEMP","07229433",,"09/21/99 00:00:00","09/21/99 00:00:00","10/04/99 00:00:00","Denied, Temporary","10/04/99 00:00:00",7,"IA","153.341-010","Professional Athlete",1,0.0000000000000000e+00,"H",0.0000000000000000e+00,"H"," Greater DM Ice Sports Association","Des Moines","IA","Carroll","Tom",,,,,
"TEMP","07229434",,"09/21/99 00:00:00","09/21/99 00:00:00","10/04/99 00:00:00","Denied, Temporary","10/04/99 00:00:00",7,"IA","153.341-010","Professional Athlete",1,0.0000000000000000e+00,"H",0.0000000000000000e+00,"H","Dubuque Fighting Saints Hockey Club, Inc.","Dubuque","IA","Gallagher","Brian",,,,,
"TEMP","07229435",,"09/21/99 00:00:00","09/21/99 00:00:00","10/04/99 00:00:00","Denied, Temporary","10/04/99 00:00:00",7,"IA","153.341-010","Professional Athlete",1,0.0000000000000000e+00,"H",0.0000000000000000e+00,"H","Dubuque Fighting Saints Hockey Club, Inc.","Dubuque","IA","Gallagher","Brian",,,,,
"TEMP","08221912",,"07/15/99 00:00:00","08/20/99 00:00:00","08/23/99 00:00:00","Certified, Temporary","10/04/99 00:00:00",8,"UT","318.687-010","Kitchen Helper",20,7.2500000000000000e+00,"H",5.2800000000000002e+00,"H","Deer Valley Resort Company","Park City","UT","Kubota","Patricia",,,,,
"TEMP","08221926",,"07/15/99 00:00:00","08/20/99 00:00:00","08/23/99 00:00:00","Certified, Temporary","10/04/99 00:00:00",8,"UT","311.677-018","Dining Room Attendant",20,7.2500000000000000e+00,"H",5.2800000000000002e+00,"H","Deer Valley Resort Company","Park City","UT","Kubota","Patricia",,,,,
"TEMP","08222035",,"08/04/99 00:00:00","08/31/99 00:00:00","09/07/99 00:00:00","Certified, Temporary","10/04/99 00:00:00",8,"MT","323.687-014","Cleaner, Housekeeping",3,6.0000000000000000e+00,"H",5.9500000000000002e+00,"H","One Horse Motel/Evergreen Motel","West Yellowstone","MT","Hammer","Nicholas",,,,,
"TEMP","08222037",,"08/05/99 00:00:00","08/05/99 00:00:00","09/14/99 00:00:00","Certified, Temporary","10/04/99 00:00:00",8,"CO","323.137-010","Supervisor, Housecleaner",5,1.2000000000000000e+01,"H",9.8699999999999992e+00,"H","East West Resorts","Avon","CO","Anderson","Lauren",,,,,
"TEMP","08222161",,"07/15/99 00:00:00","09/03/99 00:00:00","09/09/99 00:00:00","Certified, Temporary","10/04/99 00:00:00",8,"UT","153.227-018","Instructor, Sports",20,7.2500000000000000e+00,"H",7.3200000000000003e+00,"H","Deer Valley Resort","Park City","UT","Guay","John","Littlefield & Peterson","Littlefield","David","Salt Lake City","UT"
"TEMP","08222039",,"07/15/99 00:00:00","07/15/99 00:00:00","09/14/99 00:00:00","Certified, Temporary","10/04/99 00:00:00",8,"CO","341.665-010","Ski Tow Operator",40,7.0000000000000000e+00,"H",6.9400000000000004e+00,"H","Steamboat Ski & Resort Corporation","Steamboat Springs","CO","Phillips","Bud",,,,,
"TEMP","08222165",,"06/17/99 00:00:00","06/17/99 00:00:00","09/09/99 00:00:00","Certified, Temporary","10/04/99 00:00:00",8,"CO","341.665-010","Ski Tow Operator",50,9.0000000000000000e+00,"H",8.3100000000000005e+00,"H","Aspen Skiing Company","Aspen","CO","Thomas","Jay",,,,,
"TEMP","08222040",,"07/15/99 00:00:00","07/15/99 00:00:00","09/14/99 00:00:00","Certified, Temporary","10/04/99 00:00:00",8,"CO","311.677-014","Counter Attendant, Cafeteria",30,6.2500000000000000e+00,"H",5.8300000000000001e+00,"H","Steamboat Ski & Resort Corporation","Steamboat Springs","CO","Phillips","Bud",,,,,
"TEMP","08222164",,"06/17/99 00:00:00","06/17/99 00:00:00","09/09/99 00:00:00","Certified, Temporary","10/04/99 00:00:00",8,"CO","311.677-014","Counter Attendant, Cafeteria",10,8.7500000000000000e+00,"H",7.6100000000000003e+00,"H","Aspen Skiing Company","Aspen","CO","Thomas","Jay",,,,,
"TEMP","08222160",,"06/23/99 00:00:00","06/23/99 00:00:00","09/09/99 00:00:00","Certified, Temporary","10/04/99 00:00:00",8,"CO","408.687-014","Laborer, Landscape",5,6.8200000000000003e+00,"H",6.8200000000000003e+00,"H","Designs by Sundown, Inc.","Littleton","CO","Hommel","Michael","C. Scott, Inc.","Scott, Inc.","C.","Bay City","TX"
"TEMP","08222163",,"06/15/99 00:00:00","09/03/99 00:00:00","09/09/99 00:00:00","Certified, Temporary","10/04/99 00:00:00",8,"UT","153.227-018","Instructor, Sports",1,1.4000000000000000e+01,"H",1.4600000000000000e+01,"H","The National Sports Foundation","Park City","UT","Terwillegar","Matthew",,,,,
"TEMP","08222162",,"07/15/99 00:00:00","09/03/99 00:00:00","09/09/99 00:00:00","Certified, Temporary","10/04/99 00:00:00",8,"UT","153.227-018","Instructor, Sports",35,1.4500000000000000e+01,"H",1.4600000000000000e+01,"H","Deer Valley Resort","Park City","UT","Guay","John","Littlefield & Peterson","Littlefield","David","Salt Lake City","UT"
"TEMP","01283837","19990733","08/24/99 00:00:00","08/24/99 00:00:00","09/22/99 00:00:00","Certified, Temporary","10/04/99 00:00:00",1,"CT","821.361-018","Line Erector",50,2.6649999999999999e+01,"H",2.6649999999999999e+01,"H","Henkels & McCoy Inc.","Blue Bell","PA","Henkels","T. Roderick",,,,,
"TEMP","01284275",,"09/07/99 00:00:00","09/07/99 00:00:00","10/01/99 00:00:00","Denied, Temporary","10/04/99 00:00:00",1,"VT","869.664-014","Construction Worker I",1,0.0000000000000000e+00,"H",0.0000000000000000e+00,"H","Willard H. Taft aka Taft Acres","Island Pond","VT","Taft","Willard",,,,,
"TEMP","08222180",,"07/25/99 00:00:00","08/10/99 00:00:00","09/27/99 00:00:00","Remand Issued to State","10/05/99 00:00:00",8,"WY","353.364-010","Dude Wrangler",1,1.5060000000000000e+01,"H",1.5060000000000000e+01,"H","Gilroy Outfitting","Wilson","WY","Gilroy","Paul",,,,,
"TEMP","09457204","36045","08/11/99 00:00:00","08/11/99 00:00:00","09/23/99 00:00:00","Denied, Temporary","10/05/99 00:00:00",9,"CA","410.674-022","Stable Attendant",200,3.6300000000000000e+02,"W",3.8119999999999999e+02,"W","CALIFORNIA THOROUGHBRED TRAINERS","SAN MATEO","CA","THREEWITT","NOBLE","LAW OFFICES OF MARGARET WILSON DE PASCUAL","WILSON DE PASCUAL","MARGARET","ORANGE","CA"
"TEMP","09455566","9907011","07/12/99 00:00:00","07/12/99 00:00:00","09/10/99 00:00:00","Denied, Temporary","10/05/99 00:00:00",9,"AZ","318.687-010","Kitchen Helper",1,5.2800000000000002e+00,"H",5.2800000000000002e+00,"H","RADISSON RESORT AND SPA- SCOTTSDALE","SCOTTSDALE","AZ","TYREE","LARRY","VERONICA T. STRICKLAND","STRICKLAND","VERONICA","DALLAS","TX"
"TEMP","09455567","9907012","07/12/99 00:00:00","07/12/99 00:00:00","09/10/99 00:00:00","Denied, Temporary","10/05/99 00:00:00",9,"AZ","311.677-018","Dining Room Attendant",1,5.2800000000000002e+00,"H",5.2800000000000002e+00,"H","RADISSON RESORT AND SPA- SCOTTSDALE","SCOTTSDALE","AZ","TYREE","LARRY","VERONICA T. STRICKLAND","STRICKLAND","VERONICA","DALLAS","TX"
"TEMP","08222176",,"07/02/99 00:00:00","07/02/99 00:00:00","09/22/99 00:00:00","Denied, Temporary","10/05/99 00:00:00",8,"CO","842.381-014","Stucco Mason",9,1.7340000000000000e+01,"H",1.7340000000000000e+01,"H","Kenyon Plastering, Inc.","Commerce City","CO","Vaz","Ray","Investment & Immigration Consultants","Delgado","Lourdes","Thornton","CO"
"TEMP","07229383",,"08/12/99 00:00:00","08/12/99 00:00:00","09/29/99 00:00:00","Certified, Temporary","10/05/99 00:00:00",7,"MO","030.162-014","Programmer Analyst",1,4.2016000000000000e+04,"A",4.2016000000000000e+04,"A","Worldspan L P","Kansas City","MO","Emert","Pamela","Paul, Hastings, Janofsky & Walker, LLP","Marlowe","Deborah","Atlanta","GA"
"TEMP","09455563","9907013","07/12/99 00:00:00","07/12/99 00:00:00","09/10/99 00:00:00","Denied, Temporary","10/05/99 00:00:00",9,"AZ","311.677-010","Cafeteria Attendant",1,5.2800000000000002e+00,"H",5.2800000000000002e+00,"H","RADISSON RESORT AND SPA- SCOTTSDALE","SCOTTSDALE","AZ","TYREE","LARRY","VERONICA T. STRICKLAND","STRICKLAND","VERONICA","DALLAS","TX"
"TEMP","09449629","33307","06/25/99 00:00:00","06/25/99 00:00:00","07/22/99 00:00:00","Denied, Temporary","10/05/99 00:00:00",9,"CA","859.683-010","Operating Engineer",1,1.5000000000000000e+01,"H",2.6430000000000000e+01,"H","CROSS COUNTRY,INC.","DOUGLAS CITY","CA","CROSS","CHRISTOPHER",,,,,
"TEMP","09456821","32701","10/25/99 00:00:00","10/25/99 00:00:00","09/20/99 00:00:00","Denied, Temporary","10/05/99 00:00:00",9,"CA","153.674-010","Exerciser, Horse",50,1.5000000000000000e+01,"H",1.4699999999999999e+01,"H","CALIFORNIA THOROUGHBRED TRAINERS","ARCADIA","CA","THREEWITT","NOBLE","LAW OFFICES OF MARGARET WILSON DE PASCUAL","WILSON DE PASCUAL","MARGARET","ORANGE","CA"
"TEMP","04345426",,"07/08/99 00:00:00","09/21/99 00:00:00","09/22/99 00:00:00","Denied, Temporary","10/05/99 00:00:00",4,"MS","844.684-010","Concrete Rubber",,8.0000000000000000e+00,"H",7.3300000000000001e+00,"H","KEITH  WAITS  CONSTRUCTION COMPANY","SAUCIER","MS","WAITS","KEITH","LAW OFFICES OF MALVERN C. BURNETT","BURNETT, ESQ.","MALVERN","NEW ORLEANS","LA"
"TEMP","04345330","GA990530","05/11/99 00:00:00","09/14/99 00:00:00","09/21/99 00:00:00","Denied, Temporary","10/05/99 00:00:00",4,"GA","299.477-010","Deliverer, Merchandise",1,8.0000000000000000e+00,"H",7.4100000000000001e+00,"H","LANGFORD  APPLIANCE  INC","DALTON","GA","LANGFORD","LARRY","JIM  E. WILBANKS  P.C.","WILBANKS","JIM","DALTON","GA"
"TEMP","06310172","000000047139","08/17/99 00:00:00","09/30/99 00:00:00","10/04/99 00:00:00","Certified, Temporary","10/05/99 00:00:00",6,"TX","408.687-014","Laborer, Landscape",12,6.9500000000000002e+00,"H",6.9500000000000002e+00,"H","COLOR STAR GROWERS INC","GIDDINGS","TX","VERBEEK","HUIBERT","FOLEY ENTERPRISES","FOLEY","TERRY","AUSTIN","TX"
"TEMP","06310174","000000047140","08/17/99 00:00:00","09/30/99 00:00:00","10/04/99 00:00:00","Certified, Temporary","10/05/99 00:00:00",6,"TX","408.687-014","Laborer, Landscape",12,6.0000000000000000e+00,"H",5.7400000000000002e+00,"H","COLOR STAR GROWERS INC","GIDDINGS","TX","VERBEEK","HUIBERT","FOLEY ENTERPRISES","FOLEY","TERRY","AUSTIN","TX"
"TEMP","06310171","000000046674","07/07/99 00:00:00","09/30/99 00:00:00","10/04/99 00:00:00","Certified, Temporary","10/05/99 00:00:00",6,"TX","408.687-014","Laborer, Landscape",5,5.9500000000000002e+00,"H",5.9500000000000002e+00,"H","MALDONADO SCENIC LANDSCAPING AND NURSERY","BOERNE","TX","MALDONADO","JESSE",,,,,
"TEMP","06309965","948234-01","08/05/99 00:00:00","09/17/99 00:00:00","09/27/99 00:00:00","Certified, Temporary","10/05/99 00:00:00",6,"AR","452.687-018","Tree Planter",325,8.4600000000000009e+00,"H",8.4600000000000009e+00,"H","STANLEY M. SWEENEY","El Dorado","AR","SWEENEY","STANLEY",,,,,
"TEMP","06309964","959999-01","07/26/99 00:00:00","09/21/99 00:00:00","09/27/99 00:00:00","Certified, Temporary","10/05/99 00:00:00",6,"AR","452.687-010","Forest Worker",20,8.4600000000000009e+00,"H",8.4600000000000009e+00,"H","GRANO REFORESTATIONS, INC.","HOT SPRINGS","AR","ACUNA","GABINO",,,,,
"TEMP","06309963","ACLA0799-010-01","07/12/99 00:00:00","09/21/99 00:00:00","09/27/99 00:00:00","Certified, Temporary","10/05/99 00:00:00",6,"LA","452.687-018","Tree Planter",150,9.7100000000000009e+00,"H",1.0220000000000001e+01,"H","QUALITREE INC","LESLIE","AR","McLEOD","TOM",,,,,
"TEMP","06310175","000000047141","08/17/99 00:00:00","09/30/99 00:00:00","10/04/99 00:00:00","Certified, Temporary","10/05/99 00:00:00",6,"TX","408.687-014","Laborer, Landscape",12,5.7500000000000000e+00,"H",5.7500000000000000e+00,"H","COLOR STAR GROWERS INC","GIDDINGS","TX","VERBEEK","HUIBERT","FOLEY ENTERPRISES","FOLEY","TERRY","AUSTIN","TX"
"TEMP","09458147","32700","10/25/99 00:00:00","10/25/99 00:00:00","10/04/99 00:00:00","Denied, Temporary","10/06/99 00:00:00",9,"CA","153.674-010","Exerciser, Horse",20,1.3900000000000000e+01,"H",1.4000000000000000e+01,"H","CALIFORNIA THOROUGHBRED TRAINERS","SAN MATEO","CA","THREEWITT","NOBLE","LAW OFFICES OF MARGARET WILSON DE PASCUAL","WILSON DE PASCUAL","MARGARET","ORANGE","CA"
"TEMP","04345850",,"08/05/99 00:00:00","08/05/99 00:00:00","09/28/99 00:00:00","Denied, Temporary","10/06/99 00:00:00",4,"MS","619.685-062","Machine Operator II",12,7.0000000000000000e+00,"H",6.8499999999999996e+00,"H","EXCEL  MANUFACTURING  COMPANY","WIGGINS","MS","REEVES, SR.","EARL","AGRISTAFF","YORKE","MARY","AVON PARK","FL"
"TEMP","04345849",,"08/02/99 00:00:00","09/27/99 00:00:00","09/28/99 00:00:00","Certified, Temporary","10/06/99 00:00:00",4,"MS","452.687-010","Forest Worker",1000,7.3700000000000001e+00,"H",7.3700000000000001e+00,"H","Napieralski Forestry","Street","MD","NAPIERALSKI","DENNIS","INTERNATIONAL LABOR MANAGEMENT CORP.","BOGER","DORA","VASS","NC"
"TEMP","04345793",,"09/20/99 00:00:00","09/20/99 00:00:00","09/28/99 00:00:00","Certified, Temporary","10/06/99 00:00:00",4,"KY","920.687-134","Packer, Agricultural Produce",1,6.8499999999999996e+00,"H",6.8499999999999996e+00,"H","GROWERS  LOOSE LEAF FLOOR","MURRAY","KY","SHOEMAKER","DEAN","AGRICULTURAL LABOR ASSOCIATION","BALLARD","MAYRA","MURRAY","KY"
"TEMP","01284383",,"08/12/99 00:00:00","08/12/99 00:00:00","10/06/99 00:00:00","Certified, Temporary","10/06/99 00:00:00",1,"VT","153.227-018","Instructor, Sports",20,6.6900000000000004e+00,"H",6.6900000000000004e+00,"H","Stratton Corporation","Stratton","VT","Shaw","Jennifer",,,,,
"TEMP","04345851",,"07/13/99 00:00:00","09/22/99 00:00:00","09/28/99 00:00:00","Certified, Temporary","10/07/99 00:00:00",4,"AL","452.687-018","Tree Planter",150,9.9700000000000006e+00,"H",5.2800000000000002e+00,"H","PRITCHETT FORESTRY SERVICES, INC.","SWEET WATER","AL","PRITCHETT","CHARLIE","LAW FIRM OF BARRY J. WALKER","WALKER, ESQ.","BARRY","TUPELO","MS"
"TEMP","01284380",,"07/23/99 00:00:00","07/23/99 00:00:00","10/06/99 00:00:00","Certified, Temporary","10/07/99 00:00:00",1,"VT","313.361-014","Cook",2,6.7500000000000000e+02,"W",6.6360000000000002e+02,"W","Crystal Holidays Inc.","Sarasota","FL","Morgan","Hugh",,,,,
"TEMP","01284379",,"07/23/99 00:00:00","07/23/99 00:00:00","10/06/99 00:00:00","Certified, Temporary","10/07/99 00:00:00",1,"VT","313.361-014","Cook",1,6.0000000000000000e+02,"W",4.1400000000000000e+02,"W","Crystal Holidays Inc.","Sarasota","FL","Morgan","Hugh",,,,,
"TEMP","04346028",,"08/02/99 00:00:00","09/30/99 00:00:00","10/04/99 00:00:00","Certified, Temporary","10/07/99 00:00:00",4,"AL","452.687-010","Forest Worker",100,5.9199999999999999e+00,"H",5.9199999999999999e+00,"H","ATLANTIC COAST FORESTRY, INC.","MADISON","VA","MOFFETT","JOHN",,,,,
"TEMP","01284378",,"07/23/99 00:00:00","07/23/99 00:00:00","10/06/99 00:00:00","Certified, Temporary","10/07/99 00:00:00",1,"VT","353.167-010","Guide, Travel",1,6.0000000000000000e+02,"W",4.0400000000000000e+02,"W","Crystal Holidays Inc.","Sarasota","FL","Morgan","Hugh",,,,,
"TEMP","04345794",,"07/21/99 00:00:00","09/21/99 00:00:00","09/27/99 00:00:00","Certified, Temporary","10/07/99 00:00:00",4,"AL","452.687-018","Tree Planter",140,9.9700000000000006e+00,"H",6.5099999999999998e+00,"H","FORESTALL COMPANY, INC.","BIRMINGHAM","AL","SMITH","MICHAEL",,,,,
"TEMP","01284381",,"07/23/99 00:00:00","07/23/99 00:00:00","10/06/99 00:00:00","Denied, Temporary","10/07/99 00:00:00",1,"VT","187.117-038","Manager, Hotel Or Motel",2,6.7500000000000000e+02,"W",6.6360000000000002e+02,"W","Crystal Holidays Inc.","Sarasota","FL","Morgan","Hugh",,,,,
"TEMP","04345915",,"08/11/99 00:00:00","09/28/99 00:00:00","09/29/99 00:00:00","Certified, Temporary","10/07/99 00:00:00",4,"MS","452.687-010","Forest Worker",1300,7.3700000000000001e+00,"H",7.3700000000000001e+00,"H","Eller & Sons Trees Inc.","Franklin","GA","Eller","Jerry","INTERNATIONAL LABOR MANAGEMENT CORP.","EURY, JR.","CRAIG","VASS","NC"
"TEMP","04345770",,"08/10/99 00:00:00","09/22/99 00:00:00","09/24/99 00:00:00","Certified, Temporary","10/07/99 00:00:00",4,"MS","452.687-018","Tree Planter",40,8.2300000000000004e+00,"H",7.3700000000000001e+00,"H","NAIL  FORESTRY  SERVICES  INC","OXFORD","MS","NAIL","JIM","LAW FIRM OF BARRY J. WALKER","WALKER, ESQ.","BARRY","TUPELO","MS"
"TEMP","04345911","FL6712","07/21/99 00:00:00","07/21/99 00:00:00","09/27/99 00:00:00","Certified, Temporary","10/07/99 00:00:00",4,"FL","353.167-010","Guide, Travel",1,8.0000000000000000e+00,"H",6.3499999999999996e+00,"H","ON  TIME  TRANSPORATION","ORLANDO","FL","BECKNER","ELANOR","LAW  OFFICE OF JOE A.  NICHOLS","NICHOLS","JOE","HEATHROW","FL"
"TEMP","09458143","35315","06/29/99 00:00:00","06/29/99 00:00:00","10/04/99 00:00:00","Denied, Temporary","10/08/99 00:00:00",9,"CA","313.131-014","Chef",1,3.5500000000000000e+04,"A",3.5464000000000000e+04,"A","AMBER INDIA RESTAURANT","MOUNTAIN VIEW","CA","SINGH BIST","VIJAY","THE CHUGH FIRM","SHAH","BHARATI","CERRITOS","CA"
